timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,1.9,1.9,0.0,0.0
2024-12-29 23:00:51,1.9,1.9,0.0,0.0
2024-12-30 00:12:51,1.9,1.9,0.0,0.0
2024-12-30 00:16:00,1.9,1.9,0.0,0.0
2024-12-30 00:19:24,1.9,1.9,0.0,0.0
2024-12-30 00:22:27,1.9,1.9,0.0,0.0
2024-12-30 00:31:51,1.9,1.9,0.0,0.0
2024-12-30 00:37:29,1.9,1.9,0.0,0.0
2024-12-30 00:51:05,1.9,1.9,0.0,0.0
2024-12-30 01:22:13,1.9,1.9,0.0,0.0
2024-12-30 01:23:14,1.9,1.9,0.0,0.0
