timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,1390.0,1390.0,0.0,0.0
2024-12-29 23:00:51,1390.0,1390.0,0.0,0.0
2024-12-30 00:12:50,1390.0,1390.0,0.0,0.0
2024-12-30 00:16:00,1390.0,1390.0,0.0,0.0
2024-12-30 00:19:24,1390.0,1390.0,0.0,0.0
2024-12-30 00:22:27,1390.0,1390.0,0.0,0.0
2024-12-30 00:31:51,1390.0,1390.0,0.0,0.0
2024-12-30 00:37:29,1390.0,1390.0,0.0,0.0
2024-12-30 00:51:04,1390.0,1390.0,0.0,0.0
2024-12-30 01:22:12,1390.0,1390.0,0.0,0.0
2024-12-30 01:23:13,1390.0,1390.0,0.0,0.0
