timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,402.65,402.65,0.0,0.0
2024-12-29 23:00:51,402.65,402.65,0.0,0.0
2024-12-30 00:12:51,402.65,402.65,0.0,0.0
2024-12-30 00:16:00,402.65,402.65,0.0,0.0
2024-12-30 00:19:24,402.65,402.65,0.0,0.0
2024-12-30 00:22:27,402.65,402.65,0.0,0.0
2024-12-30 00:31:52,402.65,402.65,0.0,0.0
2024-12-30 00:37:29,402.65,402.65,0.0,0.0
2024-12-30 00:51:05,402.65,402.65,0.0,0.0
2024-12-30 01:22:14,402.65,402.65,0.0,0.0
2024-12-30 01:23:14,402.65,402.65,0.0,0.0
