timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,1157.0,1157.0,0.0,0.0
2024-12-29 23:00:49,1157.0,1157.0,0.0,0.0
2024-12-30 00:12:50,1157.0,1157.0,0.0,0.0
2024-12-30 00:15:59,1157.0,1157.0,0.0,0.0
2024-12-30 00:19:22,1157.0,1157.0,0.0,0.0
2024-12-30 00:22:22,1157.0,1157.0,0.0,0.0
2024-12-30 00:31:49,1157.0,1157.0,0.0,0.0
2024-12-30 00:37:27,1157.0,1157.0,0.0,0.0
2024-12-30 00:51:02,1157.0,1157.0,0.0,0.0
2024-12-30 01:22:10,1157.0,1157.0,0.0,0.0
2024-12-30 01:23:11,1157.0,1157.0,0.0,0.0
